,experiment_datetime,modelname,topic,ANEA_date_used,out_of_domain_datasets,HF_limit,trainsize,testsize,out_samples_per_ft_step,finetuning_steps,batchsize,random_seed,epochs,trials,learning_rate,lr_decay_stepsize,metric_average,train_acc,test_accuracy,balanced_acc,F1,precision,recall,MCC
0,2022-07-11_19:55,MEDIC_approach,Datenbanken,2022-05-22,"{'anea': ['Datenbanken', 'Maschine', 'Programmierung', 'Reise'], 'HF': ['Amazon'], 'hf_own': []}",1000,0.8,0.2,"[4373, 2186, 1457, 1093]",4,32,73,3,1,1e-05,1,macro,[0.00190145 0.00223141 0.00227674 0.00319063 0.00594177],0.013964313421256789,0.10821719351131116,0.007887207653489063,0.07549943007531446,0.10821719351131116,0.006514709967411455
0,2022-07-11_19:55,MEDIC_approach,Datenbanken,2022-05-22,"{'anea': ['Datenbanken', 'Maschine', 'Programmierung', 'Reise'], 'HF': ['Amazon'], 'hf_own': []}",1000,0.8,0.2,"[4373, 2186, 1457, 1093]",4,32,73,3,1,1e-05,1,weighted,[0.00190145 0.00223141 0.00227674 0.00319063 0.00594177],0.013964313421256789,0.10821719351131116,0.006986927925124988,0.9476859731382231,0.013964313421256789,0.006514709967411455
0,2022-07-11_19:56,MEDIC_approach,Datenbanken,2022-05-22,"{'anea': ['Datenbanken', 'Maschine', 'Programmierung', 'Reise'], 'HF': ['Amazon'], 'hf_own': []}",1000,0.8,0.2,"[4373, 2186, 1457, 1093]",4,32,73,3,1,2e-05,1,macro,[0.00138952 0.00190326 0.00218381 0.00218509 0.00455536],0.003878975950349108,0.06666666666666667,0.0014152357132891343,0.0007164149443561208,0.058333333333333334,0.0024084645212769525
0,2022-07-11_19:57,MEDIC_approach,Datenbanken,2022-05-22,"{'anea': ['Datenbanken', 'Maschine', 'Programmierung', 'Reise'], 'HF': ['Amazon'], 'hf_own': []}",1000,0.8,0.2,"[4373, 2186, 1457, 1093]",4,32,73,3,1,2e-05,1,weighted,[0.00138952 0.00190326 0.00218381 0.00218509 0.00455536],0.003878975950349108,0.06666666666666667,9.503460009505625e-05,4.8114102328495606e-05,0.003878975950349108,0.0024084645212769525
0,2022-07-11_19:58,MEDIC_approach,Datenbanken,2022-05-22,"{'anea': ['Datenbanken', 'Maschine', 'Programmierung', 'Reise'], 'HF': ['Amazon'], 'hf_own': []}",1000,0.8,0.2,"[4373, 2186, 1457, 1093]",4,32,73,3,1,3e-05,1,macro,[0.21316391 0.2365295  0.26070997 0.27855126 0.28797782],0.28626842513576417,0.021586521586521586,0.02699736611062335,0.0560875512995896,0.01777713542419425,0.002306167117700762
0,2022-07-11_19:58,MEDIC_approach,Datenbanken,2022-05-22,"{'anea': ['Datenbanken', 'Maschine', 'Programmierung', 'Reise'], 'HF': ['Amazon'], 'hf_own': []}",1000,0.8,0.2,"[4373, 2186, 1457, 1093]",4,32,73,3,1,3e-05,1,weighted,[0.21316391 0.2365295  0.26070997 0.27855126 0.28797782],0.28626842513576417,0.021586521586521586,0.434743466530806,0.9031879769787288,0.28626842513576417,0.002306167117700762
